tier,track,primary_track,paper_id,year,venue,title,overview_path,tags
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0373,2025,ICCV,RayletDF: Raylet Distance Fields for Generalizable 3D Surface Reconstruction from Point Clouds or Gaussians,./2025/ICCV/2025_ICCV_RayletDF-Raylet-Distance-Fields-for-Generalizable-3D-Surfa/01_overview.md,"Gaussian Splatting, 3D reconstruction, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0140,2025,ICML,ReferSplat: Referring Segmentation in 3D Gaussian Splatting,./2025/ICML/2025_ICML_ReferSplat-Referring-Segmentation-in-3D-Gaussian-Splatting/01_overview.md,"3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0392,2025,ICCV,Repurposing 2D Diffusion Models with Gaussian Atlas for 3D Generation,./2025/ICCV/2025_ICCV_Repurposing-2D-Diffusion-Models-with-Gaussian-Atlas-for-3D/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0333,2025,CVPR,Rethinking Temporal Fusion with a Unified Gradient Descent View for 3D Semantic Occupancy Prediction,./2025/CVPR/2025_CVPR_Rethinking-Temporal-Fusion-with-a-Unified-Gradient-Descent/01_overview.md,"sensor fusion, LiDAR, semantic, alignment, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0393,2025,ICCV,Robust and Efficient 3D Gaussian Splatting for Urban Scene Reconstruction,./2025/ICCV/2025_ICCV_Robust-and-Efficient-3D-Gaussian-Splatting-for-Urban-Scene/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0418,2025,ICLR,SC-OmniGS: Self-Calibrating Omnidirectional Gaussian Splatting,./2025/ICLR/2025_ICLR_SC-OmniGS-Self-Calibrating-Omnidirectional-Gaussian-Splatt/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0455,2025,ICML,Scalable Non-Equivariant 3D Molecule Generation via Rotational Alignment,./2025/ICML/2025_ICML_Scalable-Non-Equivariant-3D-Molecule-Generation-via-Rotati/01_overview.md,"semantic, alignment, Diffusion, Generation, equivariant, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0784,2025,WACV,Scene-LLM: Extending Language Model for 3D Visual Reasoning,./2025/WACV/2025_WACV_Scene-LLM-Extending-Language-Model-for-3D-Visual-Reasoning/01_overview.md,"LLM, 3D visual reasoning, Vision-Language"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0790,2025,ICCV,SceneSplat: Gaussian Splatting-based Scene Understanding with Vision-Language Pretraining,./2025/ICCV/2025_ICCV_SceneSplat-Gaussian-Splatting-based-Scene-Understanding-wi/01_overview.md,"Gaussian Splatting, Vision-Language, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0338,2025,CVPR,SeaLion: Semantic Part-Aware Latent Point Diffusion Models for 3D Generation,./2025/CVPR/2025_CVPR_SeaLion-Semantic-Part-Aware-Latent-Point-Diffusion-Models/01_overview.md,"semantic, alignment, Diffusion, Generation, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0421,2025,ICLR,Segment Any 3D Object with Language,./2025/ICLR/2025_ICLR_Segment-Any-3D-Object-with-Language/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0131,2025,NeurIPS,Segment then Splat: Unified 3D Open-Vocabulary Segmentation via Gaussian Splatting,./2025/NeurIPS/2025_NeurIPS_Segment-then-Splat-Unified-3D-Open-Vocabulary-Segmentation/01_overview.md,"3D Vision, Gaussian Splatting, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0378,2025,ICCV,SEGS-SLAM: Structure-enhanced 3D Gaussian Splatting SLAM with Appearance Embedding,./2025/ICCV/2025_ICCV_SEGS-SLAM-Structure-enhanced-3D-Gaussian-Splatting-SLAM-wi/01_overview.md,"Gaussian Splatting, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0477,2025,3DV,SMORE: Simultaneous Map and Object REconstruction,./2025/3DV/2025_3DV_SMORE-Simultaneous-Map-and-Object-REconstruction/01_overview.md,"3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0286,2025,IROS,SORT3D: Spatial Object-centric Reasoning Toolbox for Zero-Shot 3D Grounding Using Large Language Models,./2025/IROS/2025_IROS_SORT3D-Spatial-Object-centric-Reasoning-Toolbox-for-Zero-S/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0473,2025,3DV,SparseGS: Sparse View Synthesis using 3D Gaussian Splatting,./2025/3DV/2025_3DV_SparseGS-Sparse-View-Synthesis-using-3D-Gaussian-Splatting/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0129,2025,NeurIPS,Spatial Understanding from Videos: Structured Prompts Meet Simulation Data,./2025/NeurIPS/2025_NeurIPS_Spatial-Understanding-from-Videos-Structured-Prompts-Meet/01_overview.md,"Vision-Language Model, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0410,2025,ICLR,SplatFormer: Point Transformer for Robust 3D Gaussian Splatting,./2025/ICLR/2025_ICLR_SplatFormer-Point-Transformer-for-Robust-3D-Gaussian-Splat/01_overview.md,"Gaussian Splatting, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0476,2025,3DV,SSRFlow: Semantic-aware Fusion with Spatial Temporal Re-embedding for Real-world Scene Flow,./2025/3DV/2025_3DV_SSRFlow-Semantic-aware-Fusion-with-Spatial-Temporal-Re-emb/01_overview.md,"sensor fusion, LiDAR, semantic, alignment, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0342,2025,CVPR,Taming Video Diffusion Prior with Scene-Grounding Guidance for 3D Gaussian Splatting from Sparse Inputs,./2025/CVPR/2025_CVPR_Taming-Video-Diffusion-Prior-with-Scene-Grounding-Guidance/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0396,2025,WACV,Test-Time Adaptation of 3D Point Clouds via Denoising Diffusion Models,./2025/WACV/2025_WACV_Test-Time-Adaptation-of-3D-Point-Clouds-via-Denoising-Diff/01_overview.md,"Diffusion, Generation, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0419,2025,ICLR,ThermalGaussian: Thermal 3D Gaussian Splatting,./2025/ICLR/2025_ICLR_ThermalGaussian-Thermal-3D-Gaussian-Splatting/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0453,2025,ICML,Thickness-aware E(3)-Equivariant 3D Mesh Neural Networks,./2025/ICML/2025_ICML_Thickness-aware-E3-Equivariant-3D-Mesh-Neural-Networks/01_overview.md,"3D reconstruction, equivariant, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0335,2025,CVPR,Touch2Shape: Touch-Conditioned 3D Diffusion for Shape Exploration and Reconstruction,./2025/CVPR/2025_CVPR_Touch2Shape-Touch-Conditioned-3D-Diffusion-for-Shape-Explo/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0454,2025,ICML,Towards Learning to Complete Anything in Lidar,./2025/ICML/2025_ICML_Towards-Learning-to-Complete-Anything-in-Lidar/01_overview.md,"sensor fusion, LiDAR, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0390,2025,ICCV,Tree Skeletonization from 3D Point Clouds by Denoising Diffusion,./2025/ICCV/2025_ICCV_Tree-Skeletonization-from-3D-Point-Clouds-by-Denoising-Dif/01_overview.md,"Diffusion, Generation, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0446,2025,NeurIPS,U-CAN: Unsupervised Point Cloud Denoising with Consistency-Aware Noise2Noise Matching,./2025/NeurIPS/2025_NeurIPS_U-CAN-Unsupervised-Point-Cloud-Denoising-with-Consistency/01_overview.md,"point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0138,2025,ICML,Unifying 2D and 3D Vision-Language Understanding,./2025/ICML/2025_ICML_Unifying-2D-and-3D-Vision-Language-Understanding/01_overview.md,"Vision-Language Model, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0080,2025,ICLR,UniGS: Unified Language-Image-3D Pretraining with Gaussian Splatting,./2025/ICLR/2025_ICLR_UniGS-Unified-Language-Image-3D-Pretraining-with-Gaussian/01_overview.md,"3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0397,2025,WACV,UW-GS: Distractor-Aware 3D Gaussian Splatting for Enhanced Underwater Scene Reconstruction,./2025/WACV/2025_WACV_UW-GS-Distractor-Aware-3D-Gaussian-Splatting-for-Enhanced/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0449,2025,NeurIPS,VA-GS: Enhancing the Geometric Representation of Gaussian Splatting via View Alignment,./2025/NeurIPS/2025_NeurIPS_VA-GS-Enhancing-the-Geometric-Representation-of-Gaussian-S/01_overview.md,"Gaussian Splatting, semantic, alignment, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0246,2025,ICCV,VGMamba: Attribute-to-Location Clue Reasoning for Quantity-Agnostic 3D Visual Grounding,./2025/ICCV/2025_ICCV_VGMamba-Attribute-to-Location-Clue-Reasoning-for-Quantity/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0391,2025,ICCV,VideoRFSplat: Direct Scene-Level Text-to-3D Gaussian Splatting Generation with Flexible Pose and Multi-View Joint Modeling,./2025/ICCV/2025_ICCV_VideoRFSplat-Direct-Scene-Level-Text-to-3D-Gaussian-Splatt/01_overview.md,"Gaussian Splatting, geometry, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0257,2025,ICCV,Vision-Language Interactive Relation Mining for Open-Vocabulary Scene Graph Generation,./2025/ICCV/2025_ICCV_Vision-Language-Interactive-Relation-Mining-for-Open-Vocab/01_overview.md,"Vision-Language Model, Graph Reasoning, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0247,2025,ICCV,VLR-Driver: Large Vision-Language-Reasoning Models for Embodied Autonomous Driving,./2025/ICCV/2025_ICCV_VLR-Driver-Large-Vision-Language-Reasoning-Models-for-Embo/01_overview.md,Vision-Language Model
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0144,2025,ICML,VTGaussian-SLAM: RGBD SLAM for Large Scale Scenes with Splatting View-Tied 3D Gaussians,./2025/ICML/2025_ICML_VTGaussian-SLAM-RGBD-SLAM-for-Large-Scale-Scenes-with-Spla/01_overview.md,"3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0472,2025,3DV,WaterSplatting: Fast Underwater 3D Scene Reconstruction using Gaussian Splatting,./2025/3DV/2025_3DV_WaterSplatting-Fast-Underwater-3D-Scene-Reconstruction-usi/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0258,2025,ICCV,ZeroKey: Point-Level Reasoning and Zero-Shot 3D Keypoint Detection from Large Language Models,./2025/ICCV/2025_ICCV_ZeroKey-Point-Level-Reasoning-and-Zero-Shot-3D-Keypoint-De/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0352,2026,CVPR,3D Gaussian Splatting with Self-Constrained Priors for High Fidelity Surface Reconstruction,./2026/CVPR/2026_CVPR_3D-Gaussian-Splatting-with-Self-Constrained-Priors-for-Hig/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0353,2026,CVPR,AERGS-SLAM: Auto-Exposure-Robust Stereo 3D Gaussian Splatting SLAM,./2026/CVPR/2026_CVPR_AERGS-SLAM-Auto-Exposure-Robust-Stereo-3D-Gaussian-Splatti/01_overview.md,"Gaussian Splatting, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0464,2026,ICML,Affine-Equivariant Kernel Space Encoding for NeRF Editing,./2026/ICML/2026_ICML_Affine-Equivariant-Kernel-Space-Encoding-for-NeRF-Editing/01_overview.md,"NeRF, equivariant, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0276,2026,RA-L,Compact Object-Level Representations with Open-Vocabulary Understanding for Indoor Visual Relocalization,./2026/RA-L/2026_RA-L_Compact-Object-Level-Representations-with-Open-Vocabulary/01_overview.md,semantic
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0356,2026,CVPR,Distilling Unsigned Distance Function for Surface Reconstruction from 3D Gaussian Splatting,./2026/CVPR/2026_CVPR_Distilling-Unsigned-Distance-Function-for-Surface-Reconstr/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0357,2026,CVPR,DualSplat: Robust 3D Gaussian Splatting via Pseudo-Mask Bootstrapping from Reconstruction Failures,./2026/CVPR/2026_CVPR_DualSplat-Robust-3D-Gaussian-Splatting-via-Pseudo-Mask-Boo/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0348,2026,CVPR,E2EGS: Event-to-Edge Gaussian Splatting for Pose-Free 3D Reconstruction,./2026/CVPR/2026_CVPR_E2EGS-Event-to-Edge-Gaussian-Splatting-for-Pose-Free-3D-Re/01_overview.md,"Gaussian Splatting, 3D reconstruction, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0462,2026,ICML,EnerGS: Energy-Based Gaussian Splatting under Partial Geometric Priors,./2026/ICML/2026_ICML_EnerGS-Energy-Based-Gaussian-Splatting-under-Partial-Geome/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0292,2026,IROS,FAST-LIVGO: A Degeneracy-Robust LiDAR-Inertial-Visual-GNSS Fusion Odometry,./2026/IROS/2026_IROS_FAST-LIVGO-A-Degeneracy-Robust-LiDAR-Inertial-Visual-GNSS/01_overview.md,"3D Vision, Vision-Language"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0423,2026,ICLR,G4Splat: Geometry-Guided Gaussian Splatting with Generative Prior,./2026/ICLR/2026_ICLR_G4Splat-Geometry-Guided-Gaussian-Splatting-with-Generative/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0350,2026,CVPR,Gau-Occ: Geometry-Completed Gaussians for Multi-Modal 3D Occupancy Prediction,./2026/CVPR/2026_CVPR_Gau-Occ-Geometry-Completed-Gaussians-for-Multi-Modal-3D-Oc/01_overview.md,"Gaussian Splatting, sensor fusion, LiDAR, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0358,2026,CVPR,GaussFusion: Improving 3D Reconstruction in the Wild with A Geometry-Informed Video Generator,./2026/CVPR/2026_CVPR_GaussFusion-Improving-3D-Reconstruction-in-the-Wild-with-A/01_overview.md,"3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0425,2026,ICLR,GaussianFusion: Unified 3D Gaussian Representation for Multi-Modal Fusion Perception,./2026/ICLR/2026_ICLR_GaussianFusion-Unified-3D-Gaussian-Representation-for-Mult/01_overview.md,"Gaussian Splatting, sensor fusion, LiDAR, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0370,2026,CVPR,GaussianGrow: Geometry-aware Gaussian Growing from 3D Point Clouds with Text Guidance,./2026/CVPR/2026_CVPR_GaussianGrow-Geometry-aware-Gaussian-Growing-from-3D-Point/01_overview.md,"Gaussian Splatting, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0187,2026,ICRA,GaussianVLM: Scene-Centric 3D Vision-Language Models Using Language-Aligned Gaussian Splats for Embodied Reasoning and Beyond,./2026/ICRA/2026_ICRA_GaussianVLM-Scene-Centric-3D-Vision-Language-Models-Using/01_overview.md,"Vision-Language Model, 3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0359,2026,CVPR,GaussianZoom: Progressive Zoom-in Generative 3D Gaussian Splatting with Geometric and Semantic Guidance,./2026/CVPR/2026_CVPR_GaussianZoom-Progressive-Zoom-in-Generative-3D-Gaussian-Sp/01_overview.md,"Gaussian Splatting, semantic, alignment, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0064,2026,CVPR,GenSplat: Bridging the Generalization Gap in 3DGS Language Comprehension,./2026/CVPR/2026_CVPR_GenSplat-Bridging-the-Generalization-Gap-in-3DGS-Language/01_overview.md,"Gaussian Splatting, language, generalization"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0360,2026,CVPR,Geometry-Aware Cross-Modal Graph Alignment for Referring Segmentation in 3D Gaussian Splatting,./2026/CVPR/2026_CVPR_Geometry-Aware-Cross-Modal-Graph-Alignment-for-Referring-S/01_overview.md,"Gaussian Splatting, semantic, alignment, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0361,2026,CVPR,HAD: Hallucination-Aware Diffusion Priors for 3D Reconstruction,./2026/CVPR/2026_CVPR_HAD-Hallucination-Aware-Diffusion-Priors-for-3D-Reconstruc/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0432,2026,ICLR,IGGT: Instance-Grounded Geometry Transformer for Semantic 3D Reconstruction,./2026/ICLR/2026_ICLR_IGGT-Instance-Grounded-Geometry-Transformer-for-Semantic-3/01_overview.md,"3D reconstruction, semantic, alignment, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0362,2026,CVPR,L3DR: 3D-aware LiDAR Diffusion and Rectification,./2026/CVPR/2026_CVPR_L3DR-3D-aware-LiDAR-Diffusion-and-Rectification/01_overview.md,"sensor fusion, LiDAR, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0808,2026,CVPR,LangRef3DGS: Natural Language-Guided 3D Referential Segmentation from Partial Observations via 3D Gaussian Splatting,./2026/CVPR/2026_CVPR_LangRef3DGS-Natural-Language-Guided-3D-Referential-Segment/01_overview.md,"Gaussian Splatting, referring segmentation, language"
