paper_id,title,year,venue,publication_kind,publication_status,category,primary_track,tier,sequence,roles,facets,evidence_level,reading_status,curation_status,identifier_status,primary_source_scope,primary_source,code_status,data_status,resource_ids,admission_reason,tier_reason,outgoing_relations,incoming_relation_count,overview_path
pr-0805,SaPaVe: Towards Active Perception and Manipulation in Vision-Language Action Models for Robotics,2026,CVPR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language"",""rgb""],""control_level"":[""policy"",""state_estimation""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_SaPaVe_Towards_Active_Perception_and_Manipulation_in_Vision-Language_Action_Models_CVPR_2026_paper.html,not_identified,not_recorded,metric:success-rate,"SaPaVe: Towards Active Perception and Manipulation in Vision-Language Action Models for Robotics is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, active perception, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/CVPR/2026_CVPR_SaPaVe-Towards-Active-Perception-and-Manipulation-in-Visio/01_overview.md
pr-0186,Scalable Vision-Language-Action Model Pretraining for Robotic Dexterous Manipulation with Real-Life Human Activity Videos,2026,ICRA,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language"",""rgb"",""video""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm"",""dexterous_hand""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,venue_index,https://ras.papercept.net/conferences/conferences/ICRA26/program/ICRA26_ContentListWeb_3.html,not_identified,not_recorded,metric:success-rate,"Scalable Vision-Language-Action Model Pretraining for Robotic Dexterous Manipulation with Real-Life Human Activity Videos is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICRA/2026_ICRA_Scalable-Vision-Language-Action-Model-Pretraining-for-Robo/01_overview.md
pr-0366,SDGS: Spatial Difference Guided Gaussian Splatting for Simultaneous Localization and 3D Reconstruction,2026,CVPR,conference,peer_reviewed,Neural Scene Representations,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Tian_SDGS_Spatial_Difference_Guided_Gaussian_Splatting_for_Simultaneous_Localization_and_CVPR_2026_paper.html,not_identified,not_recorded,metric:map,"SDGS: Spatial Difference Guided Gaussian Splatting for Simultaneous Localization and 3D Reconstruction is retained as ARCHIVE because its an algorithmic or policy mechanism around Gaussian Splatting, 3D reconstruction, 3D Vision preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/CVPR/2026_CVPR_SDGS-Spatial-Difference-Guided-Gaussian-Splatting-for-Simu/01_overview.md
pr-0087,Seeing Across Views: Benchmarking Spatial Reasoning of Vision-Language Models in Robotic Scenes,2026,ICLR,conference,peer_reviewed,Benchmarks and Datasets,Robotics-enabling 3D perception,REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=jXDZJAfRZB,not_identified,not_recorded,,"Seeing Across Views: Benchmarking Spatial Reasoning of Vision-Language Models in Robotic Scenes is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around Vision-Language Model, Robotics, 3D Vision for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_Seeing-Across-Views-Benchmarking-Spatial-Reasoning-of-Visi/01_overview.md
pr-0196,Semantically Consistent Language Gaussian Splatting for 3D Point-Level Open-Vocabulary Querying,2026,ICRA,conference,peer_reviewed,Language-Grounded 3D Scene Representations,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,venue_index,https://ras.papercept.net/conferences/conferences/ICRA26/program/ICRA26_ContentListWeb_4.html,not_identified,not_recorded,benchmark:replica;metric:map,"Semantically Consistent Language Gaussian Splatting for 3D Point-Level Open-Vocabulary Querying is retained as ARCHIVE because its an algorithmic or policy mechanism around 3D Vision, Gaussian Splatting, semantic preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICRA/2026_ICRA_Semantically-Consistent-Language-Gaussian-Splatting-for-3D/01_overview.md
pr-0803,SemanticVLA: Towards Semantic Reasoning over Action Memorization via Synergistic Explicit Trace and Latent Action Planning,2026,CVPR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""optimization_or_planning"",""vla""],""interaction"":[],""modality"":[""language""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Ni_SemanticVLA_Towards_Semantic_Reasoning_over_Action_Memorization_via_Synergistic_Explicit_CVPR_2026_paper.html,not_identified,not_recorded,benchmark:libero;benchmark:simplerenv;metric:success-rate,"SemanticVLA: Towards Semantic Reasoning over Action Memorization via Synergistic Explicit Trace and Latent Action Planning is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, semantic reasoning, Planning for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/CVPR/2026_CVPR_SemanticVLA-Towards-Semantic-Reasoning-over-Action-Memoriz/01_overview.md
pr-0101,Sim2Real VLA: Zero-Shot Generalization of Synthesized Skills to Realistic Manipulation,2026,ICLR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[""sim_to_real""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=H4SyKHjd4c,not_identified,not_recorded,metric:success-rate,"Sim2Real VLA: Zero-Shot Generalization of Synthesized Skills to Realistic Manipulation is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_Sim2Real-VLA-Zero-Shot-Generalization-of-Synthesized-Skill/01_overview.md
pr-0810,SIMPACT: Simulation-Enabled Action Planning using Vision-Language Models,2026,CVPR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,NEXT,,method,"{""learning"":[""optimization_or_planning"",""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[""simulation""],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_SIMPACT_Simulation-Enabled_Action_Planning_using_Vision-Language_Models_CVPR_2026_paper.html,not_identified,not_recorded,metric:success-rate,"SIMPACT: Simulation-Enabled Action Planning using Vision-Language Models is a NEXT comparison paper because it extends an algorithmic or policy mechanism around VLM, Planning, simulation in VLA and generalist robot policies, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the VLA and generalist robot policies branch.,[],0,./2026/CVPR/2026_CVPR_SIMPACT-Simulation-Enabled-Action-Planning-using-Vision-La/01_overview.md
pr-0433,SimULi: Real-Time LiDAR and Camera Simulation with Unscented Transforms,2026,ICLR,conference,peer_reviewed,Autonomous 3D Perception and Sensor Fusion,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""lidar"",""rgb""],""control_level"":[""state_estimation""],""setting"":[""real_time"",""simulation""],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=osxP6FafPZ,not_identified,not_recorded,metric:map,"SimULi: Real-Time LiDAR and Camera Simulation with Unscented Transforms is retained as ARCHIVE because its an algorithmic or policy mechanism around sensor fusion, LiDAR, 3D Vision preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICLR/2026_ICLR_SimULi-Real-Time-LiDAR-and-Camera-Simulation-with-Unscente/01_overview.md
pr-0197,SINGER: An Onboard Generalist Vision-Language Navigation Policy for Drones,2026,ICRA,conference,peer_reviewed,Embodied Navigation and Mapping,Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""language"",""rgb""],""control_level"":[""policy"",""state_estimation""],""setting"":[],""embodiment"":[""aerial"",""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,venue_index,https://ras.papercept.net/conferences/conferences/ICRA26/program/ICRA26_ContentListWeb_3.html,not_identified,not_recorded,metric:map,"SINGER: An Onboard Generalist Vision-Language Navigation Policy for Drones is retained as REFERENCE because it provides an algorithmic or policy mechanism around Vision-Language Model, Navigation for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICRA/2026_ICRA_SINGER-An-Onboard-Generalist-Vision-Language-Navigation-Po/01_overview.md
pr-0872,SONIC: Supersizing Motion Tracking for Natural Humanoid Whole-Body Control,2026,Science Robotics,journal,peer_reviewed,"Locomotion, Whole-Body, and Mobile Manipulation","Locomotion, whole-body, mobile manipulation, and humanoids",NEXT,,method,"{""learning"":[],""interaction"":[""grasping"",""locomotion"",""whole_body""],""modality"":[],""control_level"":[""feedback_control"",""whole_body""],""setting"":[],""embodiment"":[""arm"",""humanoid"",""mobile""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://research.nvidia.com/labs/dair/publication/sonic2026/,project_only,not_recorded,code:1f86abb0a31a;metric:success-rate,motion tracking의 data·model·training scale을 확장해 자연스러운 real-humanoid whole-body control을 목표로 한 2026 frontier다.,"Specialized or frontier extension selected after CORE for the Locomotion, whole-body, mobile manipulation, and humanoids branch.",[],0,./2026/Science-Robotics/2026_Science-Robotics_SONIC-Supersizing-Motion-Tracking-for-Natural-Humanoid-Who/01_overview.md
pr-0097,Spatial Forcing: Implicit Spatial Representation Alignment for Vision-language-action Model,2026,ICLR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=euMVC1DO4k,not_identified,not_recorded,metric:success-rate,"Spatial Forcing: Implicit Spatial Representation Alignment for Vision-language-action Model is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model, 3D Vision for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_Spatial-Forcing-Implicit-Spatial-Representation-Alignment/01_overview.md
pr-0156,Spatial Memory for Out-of-Vision Manipulation in Vision-Language-Action,2026,ICML,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,NEXT,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://openreview.net/forum?id=5i888dLp8N,not_identified,not_recorded,metric:success-rate,"Spatial Memory for Out-of-Vision Manipulation in Vision-Language-Action is a NEXT comparison paper because it extends an algorithmic or policy mechanism around VLA, Vision-Language Model, Robotics in VLA and generalist robot policies, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the VLA and generalist robot policies branch.,[],0,./2026/ICML/2026_ICML_Spatial-Memory-for-Out-of-Vision-Manipulation-in-Vision-La/01_overview.md
pr-0088,Spatially Guided Training for Vision-Language-Action Model,2026,ICLR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=eKhOrQWAVJ,not_identified,not_recorded,metric:success-rate,"Spatially Guided Training for Vision-Language-Action Model is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_Spatially-Guided-Training-for-Vision-Language-Action-Model/01_overview.md
